areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum
E12000002,North West,region,2021-07-09,4880,34295
E12000002,North West,region,2021-07-08,5148,33801
E12000002,North West,region,2021-07-07,5951,33595
E12000002,North West,region,2021-07-06,5462,32699
E12000002,North West,region,2021-07-05,5281,32232
E12000002,North West,region,2021-07-04,3924,32400
E12000002,North West,region,2021-07-03,3649,31855
E12000002,North West,region,2021-07-02,4386,31200
E12000002,North West,region,2021-07-01,4942,30268
E12000002,North West,region,2021-06-30,5055,29137
E12000002,North West,region,2021-06-29,4995,27831
E12000002,North West,region,2021-06-28,5449,26470
E12000002,North West,region,2021-06-27,3379,24675
E12000002,North West,region,2021-06-26,2994,23734
E12000002,North West,region,2021-06-25,3454,22779
E12000002,North West,region,2021-06-24,3811,21833
E12000002,North West,region,2021-06-23,3749,20881
E12000002,North West,region,2021-06-22,3634,20015
E12000002,North West,region,2021-06-21,3654,19270
E12000002,North West,region,2021-06-20,2438,18423
E12000002,North West,region,2021-06-19,2039,17965
E12000002,North West,region,2021-06-18,2508,17631
E12000002,North West,region,2021-06-17,2859,17277
E12000002,North West,region,2021-06-16,2883,16690
E12000002,North West,region,2021-06-15,2889,16080
E12000002,North West,region,2021-06-14,2807,15450
E12000002,North West,region,2021-06-13,1980,15065
E12000002,North West,region,2021-06-12,1705,14804
E12000002,North West,region,2021-06-11,2154,14520
E12000002,North West,region,2021-06-10,2272,14179
E12000002,North West,region,2021-06-09,2273,13788
E12000002,North West,region,2021-06-08,2259,13342
E12000002,North West,region,2021-06-07,2422,12743
E12000002,North West,region,2021-06-06,1719,11439
E12000002,North West,region,2021-06-05,1421,10600
E12000002,North West,region,2021-06-04,1813,10045
E12000002,North West,region,2021-06-03,1881,9225
E12000002,North West,region,2021-06-02,1827,8393
E12000002,North West,region,2021-06-01,1660,7658
E12000002,North West,region,2021-05-31,1118,6928
E12000002,North West,region,2021-05-30,880,6738
E12000002,North West,region,2021-05-29,866,6410
E12000002,North West,region,2021-05-28,993,6019
E12000002,North West,region,2021-05-27,1049,5564
E12000002,North West,region,2021-05-26,1092,5083
E12000002,North West,region,2021-05-25,930,4565
E12000002,North West,region,2021-05-24,928,4351
E12000002,North West,region,2021-05-23,552,4075
E12000002,North West,region,2021-05-22,475,3949
E12000002,North West,region,2021-05-21,538,3833
E12000002,North West,region,2021-05-20,568,3713
E12000002,North West,region,2021-05-19,574,3510
E12000002,North West,region,2021-05-18,716,3403
E12000002,North West,region,2021-05-17,652,3121
E12000002,North West,region,2021-05-16,426,2994
E12000002,North West,region,2021-05-15,359,2978
E12000002,North West,region,2021-05-14,418,2875
E12000002,North West,region,2021-05-13,365,2799
E12000002,North West,region,2021-05-12,467,2812
E12000002,North West,region,2021-05-11,434,2766
E12000002,North West,region,2021-05-10,525,2722
E12000002,North West,region,2021-05-09,410,2477
E12000002,North West,region,2021-05-08,256,2270
E12000002,North West,region,2021-05-07,342,2208
E12000002,North West,region,2021-05-06,378,2108
E12000002,North West,region,2021-05-05,421,2040
E12000002,North West,region,2021-05-04,390,1957
E12000002,North West,region,2021-05-03,280,1849
E12000002,North West,region,2021-05-02,203,1926
E12000002,North West,region,2021-05-01,194,2013
E12000002,North West,region,2021-04-30,242,1982
E12000002,North West,region,2021-04-29,310,1979
E12000002,North West,region,2021-04-28,338,1927
E12000002,North West,region,2021-04-27,282,1868
E12000002,North West,region,2021-04-26,357,1855
E12000002,North West,region,2021-04-25,290,1777
E12000002,North West,region,2021-04-24,163,1782
E12000002,North West,region,2021-04-23,239,1796
E12000002,North West,region,2021-04-22,258,1792
E12000002,North West,region,2021-04-21,279,1814
E12000002,North West,region,2021-04-20,269,1838
E12000002,North West,region,2021-04-19,279,1863
E12000002,North West,region,2021-04-18,295,1915
E12000002,North West,region,2021-04-17,177,1907
E12000002,North West,region,2021-04-16,235,2001
E12000002,North West,region,2021-04-15,280,2106
E12000002,North West,region,2021-04-14,303,2211
E12000002,North West,region,2021-04-13,294,2294
E12000002,North West,region,2021-04-12,331,2392
E12000002,North West,region,2021-04-11,287,2435
E12000002,North West,region,2021-04-10,271,2467
E12000002,North West,region,2021-04-09,340,2492
E12000002,North West,region,2021-04-08,385,2493
E12000002,North West,region,2021-04-07,386,2569
E12000002,North West,region,2021-04-06,392,2671
E12000002,North West,region,2021-04-05,374,2755
E12000002,North West,region,2021-04-04,319,2884
E12000002,North West,region,2021-04-03,296,3270
E12000002,North West,region,2021-04-02,341,3466
E12000002,North West,region,2021-04-01,461,3713
E12000002,North West,region,2021-03-31,488,4004
E12000002,North West,region,2021-03-30,476,4262
E12000002,North West,region,2021-03-29,503,4531
E12000002,North West,region,2021-03-28,705,4854
E12000002,North West,region,2021-03-27,492,4935
E12000002,North West,region,2021-03-26,588,5011
E12000002,North West,region,2021-03-25,752,5075
E12000002,North West,region,2021-03-24,746,5085
E12000002,North West,region,2021-03-23,745,5162
E12000002,North West,region,2021-03-22,826,5232
E12000002,North West,region,2021-03-21,786,5310
E12000002,North West,region,2021-03-20,568,5171
E12000002,North West,region,2021-03-19,652,5222
E12000002,North West,region,2021-03-18,762,5343
E12000002,North West,region,2021-03-17,823,5363
E12000002,North West,region,2021-03-16,815,5433
E12000002,North West,region,2021-03-15,904,5560
E12000002,North West,region,2021-03-14,647,5660
E12000002,North West,region,2021-03-13,619,5629
E12000002,North West,region,2021-03-12,773,5642
E12000002,North West,region,2021-03-11,782,5630
E12000002,North West,region,2021-03-10,893,5721
E12000002,North West,region,2021-03-09,942,5668
E12000002,North West,region,2021-03-08,1004,5666
E12000002,North West,region,2021-03-07,616,5699
E12000002,North West,region,2021-03-06,632,5741
E12000002,North West,region,2021-03-05,761,5784
E12000002,North West,region,2021-03-04,873,5992
E12000002,North West,region,2021-03-03,840,6422
E12000002,North West,region,2021-03-02,940,6905
E12000002,North West,region,2021-03-01,1037,7353
E12000002,North West,region,2021-02-28,658,8167
E12000002,North West,region,2021-02-27,675,8758
E12000002,North West,region,2021-02-26,969,9322
E12000002,North West,region,2021-02-25,1303,9874
E12000002,North West,region,2021-02-24,1323,10242
E12000002,North West,region,2021-02-23,1388,10659
E12000002,North West,region,2021-02-22,1851,11225
E12000002,North West,region,2021-02-21,1249,11731
E12000002,North West,region,2021-02-20,1239,11857
E12000002,North West,region,2021-02-19,1521,11945
E12000002,North West,region,2021-02-18,1671,12267
E12000002,North West,region,2021-02-17,1740,12590
E12000002,North West,region,2021-02-16,1954,12797
E12000002,North West,region,2021-02-15,2357,13000
E12000002,North West,region,2021-02-14,1375,13102
E12000002,North West,region,2021-02-13,1327,13494
E12000002,North West,region,2021-02-12,1843,13998
E12000002,North West,region,2021-02-11,1994,14348
E12000002,North West,region,2021-02-10,1947,15050
E12000002,North West,region,2021-02-09,2157,15836
E12000002,North West,region,2021-02-08,2459,16571
E12000002,North West,region,2021-02-07,1767,17233
E12000002,North West,region,2021-02-06,1831,17721
E12000002,North West,region,2021-02-05,2193,18197
E12000002,North West,region,2021-02-04,2696,19014
E12000002,North West,region,2021-02-03,2733,19512
E12000002,North West,region,2021-02-02,2892,20202
E12000002,North West,region,2021-02-01,3121,20907
E12000002,North West,region,2021-01-31,2255,21841
E12000002,North West,region,2021-01-30,2307,22356
E12000002,North West,region,2021-01-29,3010,22786
E12000002,North West,region,2021-01-28,3194,23567
E12000002,North West,region,2021-01-27,3423,24357
E12000002,North West,region,2021-01-26,3597,25449
E12000002,North West,region,2021-01-25,4055,27134
E12000002,North West,region,2021-01-24,2770,28738
E12000002,North West,region,2021-01-23,2737,29865
E12000002,North West,region,2021-01-22,3791,31171
E12000002,North West,region,2021-01-21,3984,32175
E12000002,North West,region,2021-01-20,4515,33515
E12000002,North West,region,2021-01-19,5282,34549
E12000002,North West,region,2021-01-18,5659,35847
E12000002,North West,region,2021-01-17,3897,37877
E12000002,North West,region,2021-01-16,4043,39323
E12000002,North West,region,2021-01-15,4795,40384
E12000002,North West,region,2021-01-14,5324,41387
E12000002,North West,region,2021-01-13,5549,42407
E12000002,North West,region,2021-01-12,6580,43682
E12000002,North West,region,2021-01-11,7689,45093
E12000002,North West,region,2021-01-10,5343,45854
E12000002,North West,region,2021-01-09,5104,47224
E12000002,North West,region,2021-01-08,5798,49198
E12000002,North West,region,2021-01-07,6344,46322
E12000002,North West,region,2021-01-06,6824,45346
E12000002,North West,region,2021-01-05,7991,45102
E12000002,North West,region,2021-01-04,8450,43900
E12000002,North West,region,2021-01-03,6713,39135
E12000002,North West,region,2021-01-02,7078,35999
E12000002,North West,region,2021-01-01,2922,31643
E12000002,North West,region,2020-12-31,5368,29655
E12000002,North West,region,2020-12-30,6580,26632
E12000002,North West,region,2020-12-29,6789,22975
E12000002,North West,region,2020-12-28,3685,19065
E12000002,North West,region,2020-12-27,3577,18516
E12000002,North West,region,2020-12-26,2722,16928
E12000002,North West,region,2020-12-25,934,15921
E12000002,North West,region,2020-12-24,2345,17135
E12000002,North West,region,2020-12-23,2923,16784
E12000002,North West,region,2020-12-22,2879,15924
E12000002,North West,region,2020-12-21,3136,15212
E12000002,North West,region,2020-12-20,1989,14372
E12000002,North West,region,2020-12-19,1715,13742
E12000002,North West,region,2020-12-18,2148,13299
E12000002,North West,region,2020-12-17,1994,12814
E12000002,North West,region,2020-12-16,2063,12483
E12000002,North West,region,2020-12-15,2167,12039
E12000002,North West,region,2020-12-14,2296,11462
E12000002,North West,region,2020-12-13,1359,11035
E12000002,North West,region,2020-12-12,1272,10836
E12000002,North West,region,2020-12-11,1663,10587
E12000002,North West,region,2020-12-10,1663,10404
E12000002,North West,region,2020-12-09,1619,10126
E12000002,North West,region,2020-12-08,1590,9988
E12000002,North West,region,2020-12-07,1869,10144
E12000002,North West,region,2020-12-06,1160,10175
E12000002,North West,region,2020-12-05,1023,10090
E12000002,North West,region,2020-12-04,1480,10246
E12000002,North West,region,2020-12-03,1385,10235
E12000002,North West,region,2020-12-02,1481,10458
E12000002,North West,region,2020-12-01,1746,10841
E12000002,North West,region,2020-11-30,1900,10994
E12000002,North West,region,2020-11-29,1075,11317
E12000002,North West,region,2020-11-28,1179,11642
E12000002,North West,region,2020-11-27,1469,11868
E12000002,North West,region,2020-11-26,1608,12418
E12000002,North West,region,2020-11-25,1864,13044
E12000002,North West,region,2020-11-24,1899,13809
E12000002,North West,region,2020-11-23,2223,15013
E12000002,North West,region,2020-11-22,1400,16233
E12000002,North West,region,2020-11-21,1405,16985
E12000002,North West,region,2020-11-20,2019,17996
E12000002,North West,region,2020-11-19,2234,19254
E12000002,North West,region,2020-11-18,2629,20505
E12000002,North West,region,2020-11-17,3103,21859
E12000002,North West,region,2020-11-16,3443,22731
E12000002,North West,region,2020-11-15,2152,24098
E12000002,North West,region,2020-11-14,2416,25177
E12000002,North West,region,2020-11-13,3277,25627
E12000002,North West,region,2020-11-12,3485,26274
E12000002,North West,region,2020-11-11,3983,26772
E12000002,North West,region,2020-11-10,3975,26964
E12000002,North West,region,2020-11-09,4810,27504
E12000002,North West,region,2020-11-08,3231,28706
E12000002,North West,region,2020-11-07,2866,28598
E12000002,North West,region,2020-11-06,3924,28929
E12000002,North West,region,2020-11-05,3983,29446
E12000002,North West,region,2020-11-04,4175,30077
E12000002,North West,region,2020-11-03,4515,30610
E12000002,North West,region,2020-11-02,6012,31091
E12000002,North West,region,2020-11-01,3123,30707
E12000002,North West,region,2020-10-31,3197,30913
E12000002,North West,region,2020-10-30,4441,31156
E12000002,North West,region,2020-10-29,4614,31253
E12000002,North West,region,2020-10-28,4708,31499
E12000002,North West,region,2020-10-27,4996,32406
E12000002,North West,region,2020-10-26,5628,33103
E12000002,North West,region,2020-10-25,3329,33701
E12000002,North West,region,2020-10-24,3440,33622
E12000002,North West,region,2020-10-23,4538,33824
E12000002,North West,region,2020-10-22,4860,33237
E12000002,North West,region,2020-10-21,5615,32594
E12000002,North West,region,2020-10-20,5693,31498
E12000002,North West,region,2020-10-19,6226,30144
E12000002,North West,region,2020-10-18,3250,28737
E12000002,North West,region,2020-10-17,3642,28468
E12000002,North West,region,2020-10-16,3951,27806
E12000002,North West,region,2020-10-15,4217,27649
E12000002,North West,region,2020-10-14,4519,27773
E12000002,North West,region,2020-10-13,4339,27684
E12000002,North West,region,2020-10-12,4819,27941
E12000002,North West,region,2020-10-11,2981,27529
E12000002,North West,region,2020-10-10,2980,27493
E12000002,North West,region,2020-10-09,3794,27489
E12000002,North West,region,2020-10-08,4341,27159
E12000002,North West,region,2020-10-07,4430,26484
E12000002,North West,region,2020-10-06,4596,25756
E12000002,North West,region,2020-10-05,4407,24391
E12000002,North West,region,2020-10-04,2945,23009
E12000002,North West,region,2020-10-03,2976,22339
E12000002,North West,region,2020-10-02,3464,21416
E12000002,North West,region,2020-10-01,3666,20214
E12000002,North West,region,2020-09-30,3702,18798
E12000002,North West,region,2020-09-29,3231,17280
E12000002,North West,region,2020-09-28,3025,16040
E12000002,North West,region,2020-09-27,2275,14513
E12000002,North West,region,2020-09-26,2053,13815
E12000002,North West,region,2020-09-25,2262,13286
E12000002,North West,region,2020-09-24,2250,12444
E12000002,North West,region,2020-09-23,2184,11613
E12000002,North West,region,2020-09-22,1991,10893
E12000002,North West,region,2020-09-21,1498,9983
E12000002,North West,region,2020-09-20,1577,9551
E12000002,North West,region,2020-09-19,1524,8594
E12000002,North West,region,2020-09-18,1420,7837
E12000002,North West,region,2020-09-17,1419,7302
E12000002,North West,region,2020-09-16,1464,6806
