areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000001,North East,region,2022-01-06,82499
E12000001,North East,region,2022-01-05,81810
E12000001,North East,region,2022-01-04,78256
E12000001,North East,region,2022-01-03,68994
E12000001,North East,region,2022-01-02,61592
E12000001,North East,region,2022-01-01,56156
E12000001,North East,region,2021-12-31,52086
E12000001,North East,region,2021-12-30,46487
E12000001,North East,region,2021-12-29,40062
E12000001,North East,region,2021-12-28,33025
E12000001,North East,region,2021-12-27,28523
E12000001,North East,region,2021-12-26,25247
E12000001,North East,region,2021-12-25,23046
E12000001,North East,region,2021-12-24,22622
E12000001,North East,region,2021-12-23,20392
E12000001,North East,region,2021-12-22,17924
E12000001,North East,region,2021-12-21,15941
E12000001,North East,region,2021-12-20,14639
E12000001,North East,region,2021-12-19,13813
E12000001,North East,region,2021-12-18,13316
E12000001,North East,region,2021-12-17,12812
E12000001,North East,region,2021-12-16,12314
E12000001,North East,region,2021-12-15,11975
E12000001,North East,region,2021-12-14,11518
E12000001,North East,region,2021-12-13,10979
E12000001,North East,region,2021-12-12,10696
E12000001,North East,region,2021-12-11,10564
E12000001,North East,region,2021-12-10,10460
E12000001,North East,region,2021-12-09,10442
E12000001,North East,region,2021-12-08,10319
E12000001,North East,region,2021-12-07,10312
E12000001,North East,region,2021-12-06,10555
E12000001,North East,region,2021-12-05,10578
E12000001,North East,region,2021-12-04,10796
E12000001,North East,region,2021-12-03,10439
E12000001,North East,region,2021-12-02,10392
E12000001,North East,region,2021-12-01,10371
E12000001,North East,region,2021-11-30,10281
E12000001,North East,region,2021-11-29,10211
E12000001,North East,region,2021-11-28,10267
E12000001,North East,region,2021-11-27,10082
E12000001,North East,region,2021-11-26,10508
E12000001,North East,region,2021-11-25,10622
E12000001,North East,region,2021-11-24,10720
E12000001,North East,region,2021-11-23,10850
E12000001,North East,region,2021-11-22,10785
E12000001,North East,region,2021-11-21,10673
E12000001,North East,region,2021-11-20,10641
E12000001,North East,region,2021-11-19,10642
E12000001,North East,region,2021-11-18,10660
E12000001,North East,region,2021-11-17,10603
E12000001,North East,region,2021-11-16,10496
E12000001,North East,region,2021-11-15,10513
E12000001,North East,region,2021-11-14,10603
E12000001,North East,region,2021-11-13,10663
E12000001,North East,region,2021-11-12,10627
E12000001,North East,region,2021-11-11,10513
E12000001,North East,region,2021-11-10,10407
E12000001,North East,region,2021-11-09,10385
E12000001,North East,region,2021-11-08,10503
E12000001,North East,region,2021-11-07,10861
E12000001,North East,region,2021-11-06,11306
E12000001,North East,region,2021-11-05,11663
E12000001,North East,region,2021-11-04,12325
E12000001,North East,region,2021-11-03,12884
E12000001,North East,region,2021-11-02,13293
E12000001,North East,region,2021-11-01,13545
E12000001,North East,region,2021-10-31,13506
E12000001,North East,region,2021-10-30,13390
E12000001,North East,region,2021-10-29,13295
E12000001,North East,region,2021-10-28,13087
E12000001,North East,region,2021-10-27,12979
E12000001,North East,region,2021-10-26,13180
E12000001,North East,region,2021-10-25,13335
E12000001,North East,region,2021-10-24,13668
E12000001,North East,region,2021-10-23,13779
E12000001,North East,region,2021-10-22,13806
E12000001,North East,region,2021-10-21,13677
E12000001,North East,region,2021-10-20,13578
E12000001,North East,region,2021-10-19,13271
E12000001,North East,region,2021-10-18,13062
E12000001,North East,region,2021-10-17,12775
E12000001,North East,region,2021-10-16,12633
E12000001,North East,region,2021-10-15,12424
E12000001,North East,region,2021-10-14,12277
E12000001,North East,region,2021-10-13,12025
E12000001,North East,region,2021-10-12,11642
E12000001,North East,region,2021-10-11,11289
E12000001,North East,region,2021-10-10,10889
E12000001,North East,region,2021-10-09,10529
E12000001,North East,region,2021-10-08,10239
E12000001,North East,region,2021-10-07,9864
E12000001,North East,region,2021-10-06,9521
E12000001,North East,region,2021-10-05,9245
E12000001,North East,region,2021-10-04,8994
E12000001,North East,region,2021-10-03,8746
E12000001,North East,region,2021-10-02,8747
E12000001,North East,region,2021-10-01,8951
E12000001,North East,region,2021-09-30,9105
E12000001,North East,region,2021-09-29,9421
E12000001,North East,region,2021-09-28,9593
E12000001,North East,region,2021-09-27,9933
E12000001,North East,region,2021-09-26,10081
E12000001,North East,region,2021-09-25,10139
E12000001,North East,region,2021-09-24,10038
E12000001,North East,region,2021-09-23,9968
E12000001,North East,region,2021-09-22,9791
E12000001,North East,region,2021-09-21,9678
E12000001,North East,region,2021-09-20,9206
E12000001,North East,region,2021-09-19,8939
E12000001,North East,region,2021-09-18,8686
E12000001,North East,region,2021-09-17,8678
E12000001,North East,region,2021-09-16,8781
E12000001,North East,region,2021-09-15,8986
E12000001,North East,region,2021-09-14,9261
E12000001,North East,region,2021-09-13,9778
E12000001,North East,region,2021-09-12,10250
E12000001,North East,region,2021-09-11,10550
E12000001,North East,region,2021-09-10,10812
E12000001,North East,region,2021-09-09,11044
E12000001,North East,region,2021-09-08,11102
E12000001,North East,region,2021-09-07,11149
E12000001,North East,region,2021-09-06,11128
E12000001,North East,region,2021-09-05,10564
E12000001,North East,region,2021-09-04,10196
E12000001,North East,region,2021-09-03,9870
E12000001,North East,region,2021-09-02,9516
E12000001,North East,region,2021-09-01,9256
E12000001,North East,region,2021-08-31,8998
E12000001,North East,region,2021-08-30,8691
E12000001,North East,region,2021-08-29,8782
E12000001,North East,region,2021-08-28,8888
E12000001,North East,region,2021-08-27,8910
E12000001,North East,region,2021-08-26,8858
E12000001,North East,region,2021-08-25,8778
E12000001,North East,region,2021-08-24,8650
E12000001,North East,region,2021-08-23,8488
E12000001,North East,region,2021-08-22,8387
E12000001,North East,region,2021-08-21,8192
E12000001,North East,region,2021-08-20,8112
E12000001,North East,region,2021-08-19,8054
E12000001,North East,region,2021-08-18,7912
E12000001,North East,region,2021-08-17,7823
E12000001,North East,region,2021-08-16,7731
E12000001,North East,region,2021-08-15,7650
E12000001,North East,region,2021-08-14,7648
E12000001,North East,region,2021-08-13,7607
E12000001,North East,region,2021-08-12,7594
E12000001,North East,region,2021-08-11,7759
E12000001,North East,region,2021-08-10,7907
E12000001,North East,region,2021-08-09,7979
E12000001,North East,region,2021-08-08,7941
E12000001,North East,region,2021-08-07,7948
E12000001,North East,region,2021-08-06,7936
E12000001,North East,region,2021-08-05,8041
E12000001,North East,region,2021-08-04,8039
E12000001,North East,region,2021-08-03,8140
E12000001,North East,region,2021-08-02,8434
E12000001,North East,region,2021-08-01,8938
E12000001,North East,region,2021-07-31,9301
E12000001,North East,region,2021-07-30,9779
E12000001,North East,region,2021-07-29,10242
E12000001,North East,region,2021-07-28,10867
E12000001,North East,region,2021-07-27,11576
E12000001,North East,region,2021-07-26,12653
E12000001,North East,region,2021-07-25,14398
E12000001,North East,region,2021-07-24,15606
E12000001,North East,region,2021-07-23,16915
E12000001,North East,region,2021-07-22,19229
E12000001,North East,region,2021-07-21,21966
E12000001,North East,region,2021-07-20,24144
E12000001,North East,region,2021-07-19,25710
E12000001,North East,region,2021-07-18,26303
E12000001,North East,region,2021-07-17,26760
E12000001,North East,region,2021-07-16,26964
E12000001,North East,region,2021-07-15,26153
E12000001,North East,region,2021-07-14,24785
E12000001,North East,region,2021-07-13,24248
E12000001,North East,region,2021-07-12,23666
E12000001,North East,region,2021-07-11,23074
E12000001,North East,region,2021-07-10,22614
E12000001,North East,region,2021-07-09,22034
E12000001,North East,region,2021-07-08,21226
E12000001,North East,region,2021-07-07,20569
E12000001,North East,region,2021-07-06,19328
E12000001,North East,region,2021-07-05,18178
E12000001,North East,region,2021-07-04,17051
E12000001,North East,region,2021-07-03,16216
E12000001,North East,region,2021-07-02,15284
E12000001,North East,region,2021-07-01,14497
E12000001,North East,region,2021-06-30,13286
E12000001,North East,region,2021-06-29,12092
E12000001,North East,region,2021-06-28,10856
E12000001,North East,region,2021-06-27,9620
E12000001,North East,region,2021-06-26,8675
E12000001,North East,region,2021-06-25,7937
E12000001,North East,region,2021-06-24,7121
E12000001,North East,region,2021-06-23,6490
E12000001,North East,region,2021-06-22,5796
E12000001,North East,region,2021-06-21,5259
E12000001,North East,region,2021-06-20,4834
E12000001,North East,region,2021-06-19,4566
E12000001,North East,region,2021-06-18,4307
E12000001,North East,region,2021-06-17,3983
E12000001,North East,region,2021-06-16,3615
E12000001,North East,region,2021-06-15,3326
E12000001,North East,region,2021-06-14,2976
E12000001,North East,region,2021-06-13,2599
E12000001,North East,region,2021-06-12,2395
E12000001,North East,region,2021-06-11,2177
E12000001,North East,region,2021-06-10,1962
E12000001,North East,region,2021-06-09,1781
E12000001,North East,region,2021-06-08,1564
E12000001,North East,region,2021-06-07,1382
E12000001,North East,region,2021-06-06,1177
E12000001,North East,region,2021-06-05,1042
E12000001,North East,region,2021-06-04,985
E12000001,North East,region,2021-06-03,896
E12000001,North East,region,2021-06-02,768
E12000001,North East,region,2021-06-01,706
E12000001,North East,region,2021-05-31,668
E12000001,North East,region,2021-05-30,655
E12000001,North East,region,2021-05-29,655
E12000001,North East,region,2021-05-28,610
E12000001,North East,region,2021-05-27,573
E12000001,North East,region,2021-05-26,548
E12000001,North East,region,2021-05-25,531
E12000001,North East,region,2021-05-24,526
E12000001,North East,region,2021-05-23,545
E12000001,North East,region,2021-05-22,537
E12000001,North East,region,2021-05-21,533
E12000001,North East,region,2021-05-20,533
E12000001,North East,region,2021-05-19,545
E12000001,North East,region,2021-05-18,545
E12000001,North East,region,2021-05-17,552
E12000001,North East,region,2021-05-16,518
E12000001,North East,region,2021-05-15,542
E12000001,North East,region,2021-05-14,563
E12000001,North East,region,2021-05-13,574
E12000001,North East,region,2021-05-12,586
E12000001,North East,region,2021-05-11,602
E12000001,North East,region,2021-05-10,621
E12000001,North East,region,2021-05-09,621
E12000001,North East,region,2021-05-08,579
E12000001,North East,region,2021-05-07,565
E12000001,North East,region,2021-05-06,559
E12000001,North East,region,2021-05-05,545
E12000001,North East,region,2021-05-04,535
E12000001,North East,region,2021-05-03,523
E12000001,North East,region,2021-05-02,567
E12000001,North East,region,2021-05-01,600
E12000001,North East,region,2021-04-30,602
E12000001,North East,region,2021-04-29,609
E12000001,North East,region,2021-04-28,593
E12000001,North East,region,2021-04-27,619
E12000001,North East,region,2021-04-26,596
E12000001,North East,region,2021-04-25,587
E12000001,North East,region,2021-04-24,591
E12000001,North East,region,2021-04-23,597
E12000001,North East,region,2021-04-22,614
E12000001,North East,region,2021-04-21,632
E12000001,North East,region,2021-04-20,619
E12000001,North East,region,2021-04-19,601
E12000001,North East,region,2021-04-18,590
E12000001,North East,region,2021-04-17,609
E12000001,North East,region,2021-04-16,626
E12000001,North East,region,2021-04-15,629
E12000001,North East,region,2021-04-14,657
E12000001,North East,region,2021-04-13,685
E12000001,North East,region,2021-04-12,763
E12000001,North East,region,2021-04-11,804
E12000001,North East,region,2021-04-10,794
E12000001,North East,region,2021-04-09,818
E12000001,North East,region,2021-04-08,822
E12000001,North East,region,2021-04-07,879
E12000001,North East,region,2021-04-06,984
E12000001,North East,region,2021-04-05,1026
E12000001,North East,region,2021-04-04,1125
E12000001,North East,region,2021-04-03,1295
E12000001,North East,region,2021-04-02,1405
E12000001,North East,region,2021-04-01,1508
E12000001,North East,region,2021-03-31,1580
E12000001,North East,region,2021-03-30,1509
E12000001,North East,region,2021-03-29,1490
E12000001,North East,region,2021-03-28,1593
E12000001,North East,region,2021-03-27,1618
E12000001,North East,region,2021-03-26,1621
E12000001,North East,region,2021-03-25,1672
E12000001,North East,region,2021-03-24,1707
E12000001,North East,region,2021-03-23,1862
E12000001,North East,region,2021-03-22,2005
E12000001,North East,region,2021-03-21,1997
E12000001,North East,region,2021-03-20,1910
E12000001,North East,region,2021-03-19,1960
E12000001,North East,region,2021-03-18,2000
E12000001,North East,region,2021-03-17,2040
E12000001,North East,region,2021-03-16,2056
E12000001,North East,region,2021-03-15,2127
E12000001,North East,region,2021-03-14,2147
E12000001,North East,region,2021-03-13,2155
E12000001,North East,region,2021-03-12,2135
E12000001,North East,region,2021-03-11,2124
E12000001,North East,region,2021-03-10,2121
E12000001,North East,region,2021-03-09,2139
E12000001,North East,region,2021-03-08,2091
E12000001,North East,region,2021-03-07,2151
E12000001,North East,region,2021-03-06,2192
E12000001,North East,region,2021-03-05,2233
E12000001,North East,region,2021-03-04,2328
E12000001,North East,region,2021-03-03,2488
E12000001,North East,region,2021-03-02,2583
E12000001,North East,region,2021-03-01,2652
E12000001,North East,region,2021-02-28,2811
E12000001,North East,region,2021-02-27,2967
E12000001,North East,region,2021-02-26,3033
E12000001,North East,region,2021-02-25,3124
E12000001,North East,region,2021-02-24,3253
E12000001,North East,region,2021-02-23,3417
E12000001,North East,region,2021-02-22,3748
E12000001,North East,region,2021-02-21,3928
E12000001,North East,region,2021-02-20,4001
E12000001,North East,region,2021-02-19,4155
E12000001,North East,region,2021-02-18,4267
