areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate
E12000001,North East,region,2022-04-10,921045,8312
E12000001,North East,region,2022-04-09,919737,8304
E12000001,North East,region,2022-04-08,918544,8292
E12000001,North East,region,2022-04-07,917176,8275
E12000001,North East,region,2022-04-06,915483,8268
E12000001,North East,region,2022-04-05,913517,8257
E12000001,North East,region,2022-04-04,911316,8234
E12000001,North East,region,2022-04-03,909060,8222
E12000001,North East,region,2022-04-02,907141,8209
E12000001,North East,region,2022-04-01,905580,8198
E12000001,North East,region,2022-03-31,903552,8184
E12000001,North East,region,2022-03-30,901255,8174
E12000001,North East,region,2022-03-29,898106,8164
E12000001,North East,region,2022-03-28,894778,8153
E12000001,North East,region,2022-03-27,890829,8146
E12000001,North East,region,2022-03-26,888080,8136
E12000001,North East,region,2022-03-25,885706,8127
E12000001,North East,region,2022-03-24,883083,8118
E12000001,North East,region,2022-03-23,880081,8109
E12000001,North East,region,2022-03-22,876662,8103
E12000001,North East,region,2022-03-21,873003,8089
E12000001,North East,region,2022-03-20,869249,8084
E12000001,North East,region,2022-03-19,866512,8081
E12000001,North East,region,2022-03-18,864458,8077
E12000001,North East,region,2022-03-17,862253,8072
E12000001,North East,region,2022-03-16,859853,8069
E12000001,North East,region,2022-03-15,857154,8063
E12000001,North East,region,2022-03-14,854535,8063
E12000001,North East,region,2022-03-13,851744,8061
E12000001,North East,region,2022-03-12,849761,8057
E12000001,North East,region,2022-03-11,848174,8054
E12000001,North East,region,2022-03-10,846563,8050
E12000001,North East,region,2022-03-09,844904,8045
E12000001,North East,region,2022-03-08,843242,8041
E12000001,North East,region,2022-03-07,841555,8035
E12000001,North East,region,2022-03-06,839977,8032
E12000001,North East,region,2022-03-05,838862,8027
E12000001,North East,region,2022-03-04,838100,8023
E12000001,North East,region,2022-03-03,837183,8019
E12000001,North East,region,2022-03-02,836123,8012
E12000001,North East,region,2022-03-01,835022,8001
E12000001,North East,region,2022-02-28,833946,7994
E12000001,North East,region,2022-02-27,832834,7987
E12000001,North East,region,2022-02-26,832034,7978
E12000001,North East,region,2022-02-25,831384,7972
E12000001,North East,region,2022-02-24,830700,7966
E12000001,North East,region,2022-02-23,829938,7960
E12000001,North East,region,2022-02-22,829005,7956
E12000001,North East,region,2022-02-21,828082,7948
E12000001,North East,region,2022-02-20,827046,7940
E12000001,North East,region,2022-02-19,826210,7927
E12000001,North East,region,2022-02-18,825431,7921
E12000001,North East,region,2022-02-17,824441,7913
E12000001,North East,region,2022-02-16,823198,7907
E12000001,North East,region,2022-02-15,821719,7896
E12000001,North East,region,2022-02-14,820246,7885
E12000001,North East,region,2022-02-13,818595,7871
E12000001,North East,region,2022-02-12,817321,7857
E12000001,North East,region,2022-02-11,816218,7848
E12000001,North East,region,2022-02-10,814843,7839
E12000001,North East,region,2022-02-09,813322,7826
E12000001,North East,region,2022-02-08,811425,7815
E12000001,North East,region,2022-02-07,809279,7801
E12000001,North East,region,2022-02-06,806943,7787
E12000001,North East,region,2022-02-05,805073,7774
E12000001,North East,region,2022-02-04,803438,7761
E12000001,North East,region,2022-02-03,801328,7746
E12000001,North East,region,2022-02-02,798772,7727
E12000001,North East,region,2022-02-01,795825,7713
E12000001,North East,region,2022-01-31,792435,7686
E12000001,North East,region,2022-01-30,788707,7658
E12000001,North East,region,2022-01-29,785570,7641
E12000001,North East,region,2022-01-28,783259,7624
E12000001,North East,region,2022-01-27,780301,7600
E12000001,North East,region,2022-01-26,776612,7583
E12000001,North East,region,2022-01-25,772251,7561
E12000001,North East,region,2022-01-24,767455,7548
E12000001,North East,region,2022-01-23,762107,7527
E12000001,North East,region,2022-01-22,757617,7509
E12000001,North East,region,2022-01-21,754046,7482
E12000001,North East,region,2022-01-20,749695,7467
E12000001,North East,region,2022-01-19,744716,7447
E12000001,North East,region,2022-01-18,738909,7431
E12000001,North East,region,2022-01-17,732592,7412
E12000001,North East,region,2022-01-16,725320,7399
E12000001,North East,region,2022-01-15,719771,7379
E12000001,North East,region,2022-01-14,715257,7368
E12000001,North East,region,2022-01-13,710027,7350
E12000001,North East,region,2022-01-12,704222,7340
E12000001,North East,region,2022-01-11,697689,7317
E12000001,North East,region,2022-01-10,690200,7305
E12000001,North East,region,2022-01-09,681763,7293
E12000001,North East,region,2022-01-08,675625,7284
E12000001,North East,region,2022-01-07,669639,7275
E12000001,North East,region,2022-01-06,661087,7268
E12000001,North East,region,2022-01-05,649523,7257
E12000001,North East,region,2022-01-04,634752,7247
E12000001,North East,region,2022-01-03,617623,7240
E12000001,North East,region,2022-01-02,604054,7231
E12000001,North East,region,2022-01-01,594538,7229
E12000001,North East,region,2021-12-31,588288,7222
E12000001,North East,region,2021-12-30,578588,7216
E12000001,North East,region,2021-12-29,567713,7207
E12000001,North East,region,2021-12-28,556496,7204
E12000001,North East,region,2021-12-27,548629,7198
E12000001,North East,region,2021-12-26,542462,7193
E12000001,North East,region,2021-12-25,538382,7189
E12000001,North East,region,2021-12-24,536202,7185
E12000001,North East,region,2021-12-23,532101,7183
E12000001,North East,region,2021-12-22,527651,7176
E12000001,North East,region,2021-12-21,523471,7169
E12000001,North East,region,2021-12-20,520106,7158
E12000001,North East,region,2021-12-19,517215,7153
E12000001,North East,region,2021-12-18,515336,7147
E12000001,North East,region,2021-12-17,513580,7140
E12000001,North East,region,2021-12-16,511709,7136
E12000001,North East,region,2021-12-15,509727,7131
E12000001,North East,region,2021-12-14,507530,7126
E12000001,North East,region,2021-12-13,505467,7123
E12000001,North East,region,2021-12-12,503402,7117
E12000001,North East,region,2021-12-11,502020,7112
E12000001,North East,region,2021-12-10,500768,7106
E12000001,North East,region,2021-12-09,499395,7100
E12000001,North East,region,2021-12-08,497752,7093
E12000001,North East,region,2021-12-07,496012,7090
E12000001,North East,region,2021-12-06,494488,7085
E12000001,North East,region,2021-12-05,492706,7080
E12000001,North East,region,2021-12-04,491456,7075
E12000001,North East,region,2021-12-03,490308,7069
E12000001,North East,region,2021-12-02,488953,7064
E12000001,North East,region,2021-12-01,487433,7058
E12000001,North East,region,2021-11-30,485700,7046
E12000001,North East,region,2021-11-29,483933,7042
E12000001,North East,region,2021-11-28,482128,7040
E12000001,North East,region,2021-11-27,480660,7037
E12000001,North East,region,2021-11-26,479869,7034
E12000001,North East,region,2021-11-25,478561,7029
E12000001,North East,region,2021-11-24,477062,7025
E12000001,North East,region,2021-11-23,475419,7020
E12000001,North East,region,2021-11-22,473722,7014
E12000001,North East,region,2021-11-21,471861,7005
E12000001,North East,region,2021-11-20,470578,7001
E12000001,North East,region,2021-11-19,469361,6990
E12000001,North East,region,2021-11-18,467939,6983
E12000001,North East,region,2021-11-17,466342,6977
E12000001,North East,region,2021-11-16,464569,6974
E12000001,North East,region,2021-11-15,462937,6969
E12000001,North East,region,2021-11-14,461188,6964
E12000001,North East,region,2021-11-13,459937,6960
E12000001,North East,region,2021-11-12,458719,6953
E12000001,North East,region,2021-11-11,457279,6943
E12000001,North East,region,2021-11-10,455739,6928
E12000001,North East,region,2021-11-09,454073,6920
E12000001,North East,region,2021-11-08,452424,6910
E12000001,North East,region,2021-11-07,450585,6901
E12000001,North East,region,2021-11-06,449274,6893
E12000001,North East,region,2021-11-05,448092,6885
E12000001,North East,region,2021-11-04,446766,6873
E12000001,North East,region,2021-11-03,445332,6866
E12000001,North East,region,2021-11-02,443688,6857
E12000001,North East,region,2021-11-01,441921,6846
E12000001,North East,region,2021-10-31,439724,6839
E12000001,North East,region,2021-10-30,437968,6824
E12000001,North East,region,2021-10-29,436429,6816
E12000001,North East,region,2021-10-28,434441,6810
E12000001,North East,region,2021-10-27,432448,6801
E12000001,North East,region,2021-10-26,430395,6794
E12000001,North East,region,2021-10-25,428376,6787
E12000001,North East,region,2021-10-24,426218,6782
E12000001,North East,region,2021-10-23,424578,6771
E12000001,North East,region,2021-10-22,423134,6765
E12000001,North East,region,2021-10-21,421354,6757
E12000001,North East,region,2021-10-20,419469,6746
E12000001,North East,region,2021-10-19,417215,6741
E12000001,North East,region,2021-10-18,415041,6728
E12000001,North East,region,2021-10-17,412550,6724
E12000001,North East,region,2021-10-16,410799,6717
E12000001,North East,region,2021-10-15,409328,6712
E12000001,North East,region,2021-10-14,407677,6705
E12000001,North East,region,2021-10-13,405891,6696
E12000001,North East,region,2021-10-12,403944,6689
E12000001,North East,region,2021-10-11,401979,6682
E12000001,North East,region,2021-10-10,399775,6675
E12000001,North East,region,2021-10-09,398166,6671
E12000001,North East,region,2021-10-08,396904,6664
E12000001,North East,region,2021-10-07,395400,6654
E12000001,North East,region,2021-10-06,393866,6648
E12000001,North East,region,2021-10-05,392302,6645
E12000001,North East,region,2021-10-04,390690,6638
E12000001,North East,region,2021-10-03,388886,6634
E12000001,North East,region,2021-10-02,387637,6627
E12000001,North East,region,2021-10-01,386665,6619
E12000001,North East,region,2021-09-30,385536,6613
E12000001,North East,region,2021-09-29,384345,6605
E12000001,North East,region,2021-09-28,383057,6596
E12000001,North East,region,2021-09-27,381696,6590
E12000001,North East,region,2021-09-26,380140,6584
E12000001,North East,region,2021-09-25,378890,6574
E12000001,North East,region,2021-09-24,377714,6568
E12000001,North East,region,2021-09-23,376431,6563
E12000001,North East,region,2021-09-22,374924,6554
E12000001,North East,region,2021-09-21,373464,6540
E12000001,North East,region,2021-09-20,371763,6535
E12000001,North East,region,2021-09-19,370059,6521
E12000001,North East,region,2021-09-18,368751,6513
E12000001,North East,region,2021-09-17,367676,6507
E12000001,North East,region,2021-09-16,366463,6498
E12000001,North East,region,2021-09-15,365133,6486
E12000001,North East,region,2021-09-14,363786,6472
E12000001,North East,region,2021-09-13,362557,6459
E12000001,North East,region,2021-09-12,361120,6454
E12000001,North East,region,2021-09-11,360065,6449
E12000001,North East,region,2021-09-10,358998,6442
E12000001,North East,region,2021-09-09,357682,6432
E12000001,North East,region,2021-09-08,356147,6425
E12000001,North East,region,2021-09-07,354525,6424
E12000001,North East,region,2021-09-06,352779,6414
E12000001,North East,region,2021-09-05,350870,6408
E12000001,North East,region,2021-09-04,349515,6404
E12000001,North East,region,2021-09-03,348186,6399
E12000001,North East,region,2021-09-02,346638,6390
E12000001,North East,region,2021-09-01,345045,6383
E12000001,North East,region,2021-08-31,343376,6381
E12000001,North East,region,2021-08-30,341651,6373
E12000001,North East,region,2021-08-29,340306,6367
E12000001,North East,region,2021-08-28,339319,6365
E12000001,North East,region,2021-08-27,338316,6355
E12000001,North East,region,2021-08-26,337122,6348
E12000001,North East,region,2021-08-25,335789,6346
E12000001,North East,region,2021-08-24,334378,6337
E12000001,North East,region,2021-08-23,332960,6329
E12000001,North East,region,2021-08-22,331524,6323
E12000001,North East,region,2021-08-21,330431,6317
E12000001,North East,region,2021-08-20,329406,6311
E12000001,North East,region,2021-08-19,328264,6301
E12000001,North East,region,2021-08-18,327011,6293
E12000001,North East,region,2021-08-17,325728,6287
E12000001,North East,region,2021-08-16,324472,6277
E12000001,North East,region,2021-08-15,323137,6273
E12000001,North East,region,2021-08-14,322239,6269
E12000001,North East,region,2021-08-13,321294,6264
E12000001,North East,region,2021-08-12,320210,6261
E12000001,North East,region,2021-08-11,319099,6256
E12000001,North East,region,2021-08-10,317905,6253
E12000001,North East,region,2021-08-09,316741,6247
E12000001,North East,region,2021-08-08,315487,6238
E12000001,North East,region,2021-08-07,314591,6234
E12000001,North East,region,2021-08-06,313687,6228
E12000001,North East,region,2021-08-05,312616,6220
E12000001,North East,region,2021-08-04,311340,6211
E12000001,North East,region,2021-08-03,309998,6201
E12000001,North East,region,2021-08-02,308762,6188
E12000001,North East,region,2021-08-01,307546,6178
E12000001,North East,region,2021-07-31,306643,6169
E12000001,North East,region,2021-07-30,305751,6159
E12000001,North East,region,2021-07-29,304575,6152
E12000001,North East,region,2021-07-28,303301,6144
E12000001,North East,region,2021-07-27,301858,6138
E12000001,North East,region,2021-07-26,300328,6136
E12000001,North East,region,2021-07-25,298608,6126
E12000001,North East,region,2021-07-24,297342,6121
E12000001,North East,region,2021-07-23,295972,6109
E12000001,North East,region,2021-07-22,294333,6105
E12000001,North East,region,2021-07-21,292434,6098
E12000001,North East,region,2021-07-20,290282,6090
E12000001,North East,region,2021-07-19,287675,6085
E12000001,North East,region,2021-07-18,284210,6072
E12000001,North East,region,2021-07-17,281736,6071
E12000001,North East,region,2021-07-16,279057,6068
E12000001,North East,region,2021-07-15,275104,6063
E12000001,North East,region,2021-07-14,270468,6059
