areaCode,areaName,areaType,date,uniqueCasePositivityBySpecimenDateRollingSum
E12000001,North East,region,2022-02-13,11.0
E12000001,North East,region,2022-02-12,11.2
E12000001,North East,region,2022-02-11,11.6
E12000001,North East,region,2022-02-10,12.0
E12000001,North East,region,2022-02-09,12.6
E12000001,North East,region,2022-02-08,13.3
E12000001,North East,region,2022-02-07,13.8
E12000001,North East,region,2022-02-06,14.4
E12000001,North East,region,2022-02-05,14.9
E12000001,North East,region,2022-02-04,15.1
E12000001,North East,region,2022-02-03,15.6
E12000001,North East,region,2022-02-02,16.1
E12000001,North East,region,2022-02-01,16.9
E12000001,North East,region,2022-01-31,17.5
E12000001,North East,region,2022-01-30,17.9
E12000001,North East,region,2022-01-29,18.3
E12000001,North East,region,2022-01-28,18.9
E12000001,North East,region,2022-01-27,19.6
E12000001,North East,region,2022-01-26,19.9
E12000001,North East,region,2022-01-25,20.3
E12000001,North East,region,2022-01-24,20.7
E12000001,North East,region,2022-01-23,20.8
E12000001,North East,region,2022-01-22,21.1
E12000001,North East,region,2022-01-21,21.5
E12000001,North East,region,2022-01-20,22.0
E12000001,North East,region,2022-01-19,22.6
E12000001,North East,region,2022-01-18,23.3
E12000001,North East,region,2022-01-17,24.4
E12000001,North East,region,2022-01-16,25.7
E12000001,North East,region,2022-01-15,26.9
E12000001,North East,region,2022-01-14,28.2
E12000001,North East,region,2022-01-13,30.3
E12000001,North East,region,2022-01-12,32.7
E12000001,North East,region,2022-01-11,35.2
E12000001,North East,region,2022-01-10,37.1
E12000001,North East,region,2022-01-09,38.2
E12000001,North East,region,2022-01-08,38.9
E12000001,North East,region,2022-01-07,39.1
E12000001,North East,region,2022-01-06,39.9
E12000001,North East,region,2022-01-05,39.8
E12000001,North East,region,2022-01-04,38.8
E12000001,North East,region,2022-01-03,36.9
E12000001,North East,region,2022-01-02,35.1
E12000001,North East,region,2022-01-01,33.8
E12000001,North East,region,2021-12-31,33.3
E12000001,North East,region,2021-12-30,31.6
E12000001,North East,region,2021-12-29,29.5
E12000001,North East,region,2021-12-28,26.8
E12000001,North East,region,2021-12-27,23.2
E12000001,North East,region,2021-12-26,19.8
E12000001,North East,region,2021-12-25,18.0
E12000001,North East,region,2021-12-24,17.0
E12000001,North East,region,2021-12-23,15.2
E12000001,North East,region,2021-12-22,13.6
E12000001,North East,region,2021-12-21,12.4
E12000001,North East,region,2021-12-20,11.4
E12000001,North East,region,2021-12-19,10.6
E12000001,North East,region,2021-12-18,10.3
E12000001,North East,region,2021-12-17,10.0
E12000001,North East,region,2021-12-16,9.8
E12000001,North East,region,2021-12-15,9.6
E12000001,North East,region,2021-12-14,9.3
E12000001,North East,region,2021-12-13,9.0
E12000001,North East,region,2021-12-12,8.8
E12000001,North East,region,2021-12-11,8.8
E12000001,North East,region,2021-12-10,8.8
E12000001,North East,region,2021-12-09,8.8
E12000001,North East,region,2021-12-08,8.8
E12000001,North East,region,2021-12-07,8.8
E12000001,North East,region,2021-12-06,8.9
E12000001,North East,region,2021-12-05,8.9
E12000001,North East,region,2021-12-04,9.1
E12000001,North East,region,2021-12-03,9.0
E12000001,North East,region,2021-12-02,9.0
E12000001,North East,region,2021-12-01,9.2
E12000001,North East,region,2021-11-30,9.3
E12000001,North East,region,2021-11-29,9.3
E12000001,North East,region,2021-11-28,9.3
E12000001,North East,region,2021-11-27,9.3
E12000001,North East,region,2021-11-26,9.5
E12000001,North East,region,2021-11-25,9.7
E12000001,North East,region,2021-11-24,9.9
E12000001,North East,region,2021-11-23,10.1
E12000001,North East,region,2021-11-22,10.0
E12000001,North East,region,2021-11-21,9.7
E12000001,North East,region,2021-11-20,9.7
E12000001,North East,region,2021-11-19,9.7
E12000001,North East,region,2021-11-18,9.8
E12000001,North East,region,2021-11-17,9.9
E12000001,North East,region,2021-11-16,9.8
E12000001,North East,region,2021-11-15,9.9
E12000001,North East,region,2021-11-14,10.0
E12000001,North East,region,2021-11-13,10.0
E12000001,North East,region,2021-11-12,10.0
E12000001,North East,region,2021-11-11,10.0
E12000001,North East,region,2021-11-10,9.9
E12000001,North East,region,2021-11-09,9.9
E12000001,North East,region,2021-11-08,9.8
E12000001,North East,region,2021-11-07,10.0
E12000001,North East,region,2021-11-06,10.2
E12000001,North East,region,2021-11-05,10.4
E12000001,North East,region,2021-11-04,10.8
E12000001,North East,region,2021-11-03,11.2
E12000001,North East,region,2021-11-02,11.5
E12000001,North East,region,2021-11-01,11.8
E12000001,North East,region,2021-10-31,11.7
E12000001,North East,region,2021-10-30,11.7
E12000001,North East,region,2021-10-29,11.6
E12000001,North East,region,2021-10-28,11.4
E12000001,North East,region,2021-10-27,11.3
E12000001,North East,region,2021-10-26,11.2
E12000001,North East,region,2021-10-25,11.0
E12000001,North East,region,2021-10-24,11.1
E12000001,North East,region,2021-10-23,11.1
E12000001,North East,region,2021-10-22,11.2
E12000001,North East,region,2021-10-21,11.2
E12000001,North East,region,2021-10-20,11.1
E12000001,North East,region,2021-10-19,11.0
E12000001,North East,region,2021-10-18,10.9
E12000001,North East,region,2021-10-17,10.5
E12000001,North East,region,2021-10-16,10.4
E12000001,North East,region,2021-10-15,10.3
E12000001,North East,region,2021-10-14,10.2
E12000001,North East,region,2021-10-13,10.1
E12000001,North East,region,2021-10-12,9.9
E12000001,North East,region,2021-10-11,9.7
E12000001,North East,region,2021-10-10,9.5
E12000001,North East,region,2021-10-09,9.3
E12000001,North East,region,2021-10-08,9.1
E12000001,North East,region,2021-10-07,8.8
E12000001,North East,region,2021-10-06,8.6
E12000001,North East,region,2021-10-05,8.5
E12000001,North East,region,2021-10-04,8.2
E12000001,North East,region,2021-10-03,7.9
E12000001,North East,region,2021-10-02,7.8
E12000001,North East,region,2021-10-01,7.9
E12000001,North East,region,2021-09-30,8.1
E12000001,North East,region,2021-09-29,8.2
E12000001,North East,region,2021-09-28,8.2
E12000001,North East,region,2021-09-27,8.4
E12000001,North East,region,2021-09-26,8.3
E12000001,North East,region,2021-09-25,8.4
E12000001,North East,region,2021-09-24,8.4
E12000001,North East,region,2021-09-23,8.5
E12000001,North East,region,2021-09-22,8.4
E12000001,North East,region,2021-09-21,8.5
E12000001,North East,region,2021-09-20,8.3
E12000001,North East,region,2021-09-19,8.2
E12000001,North East,region,2021-09-18,8.1
E12000001,North East,region,2021-09-17,8.1
E12000001,North East,region,2021-09-16,8.2
E12000001,North East,region,2021-09-15,8.4
E12000001,North East,region,2021-09-14,8.8
E12000001,North East,region,2021-09-13,9.2
E12000001,North East,region,2021-09-12,9.5
E12000001,North East,region,2021-09-11,9.9
E12000001,North East,region,2021-09-10,10.2
E12000001,North East,region,2021-09-09,10.4
E12000001,North East,region,2021-09-08,10.5
E12000001,North East,region,2021-09-07,10.5
E12000001,North East,region,2021-09-06,10.4
E12000001,North East,region,2021-09-05,10.3
E12000001,North East,region,2021-09-04,10.1
E12000001,North East,region,2021-09-03,9.9
E12000001,North East,region,2021-09-02,9.9
E12000001,North East,region,2021-09-01,9.8
E12000001,North East,region,2021-08-31,9.9
E12000001,North East,region,2021-08-30,9.9
E12000001,North East,region,2021-08-29,9.5
E12000001,North East,region,2021-08-28,9.6
E12000001,North East,region,2021-08-27,9.6
E12000001,North East,region,2021-08-26,9.6
E12000001,North East,region,2021-08-25,9.5
E12000001,North East,region,2021-08-24,9.4
E12000001,North East,region,2021-08-23,9.2
E12000001,North East,region,2021-08-22,9.0
E12000001,North East,region,2021-08-21,8.9
E12000001,North East,region,2021-08-20,8.9
E12000001,North East,region,2021-08-19,8.9
E12000001,North East,region,2021-08-18,8.8
E12000001,North East,region,2021-08-17,8.8
E12000001,North East,region,2021-08-16,8.8
E12000001,North East,region,2021-08-15,8.6
E12000001,North East,region,2021-08-14,8.6
E12000001,North East,region,2021-08-13,8.7
E12000001,North East,region,2021-08-12,8.7
E12000001,North East,region,2021-08-11,8.9
E12000001,North East,region,2021-08-10,9.1
E12000001,North East,region,2021-08-09,9.1
E12000001,North East,region,2021-08-08,9.0
E12000001,North East,region,2021-08-07,9.0
E12000001,North East,region,2021-08-06,9.1
E12000001,North East,region,2021-08-05,9.3
E12000001,North East,region,2021-08-04,9.3
E12000001,North East,region,2021-08-03,9.4
E12000001,North East,region,2021-08-02,9.6
E12000001,North East,region,2021-08-01,9.9
E12000001,North East,region,2021-07-31,10.2
E12000001,North East,region,2021-07-30,10.6
E12000001,North East,region,2021-07-29,11.0
E12000001,North East,region,2021-07-28,11.5
E12000001,North East,region,2021-07-27,12.0
E12000001,North East,region,2021-07-26,12.6
E12000001,North East,region,2021-07-25,13.5
E12000001,North East,region,2021-07-24,14.1
E12000001,North East,region,2021-07-23,14.8
E12000001,North East,region,2021-07-22,15.9
E12000001,North East,region,2021-07-21,17.1
E12000001,North East,region,2021-07-20,17.7
E12000001,North East,region,2021-07-19,18.0
E12000001,North East,region,2021-07-18,17.8
E12000001,North East,region,2021-07-17,18.0
E12000001,North East,region,2021-07-16,17.9
E12000001,North East,region,2021-07-15,17.5
E12000001,North East,region,2021-07-14,16.8
E12000001,North East,region,2021-07-13,16.5
E12000001,North East,region,2021-07-12,15.9
E12000001,North East,region,2021-07-11,15.2
E12000001,North East,region,2021-07-10,14.9
E12000001,North East,region,2021-07-09,14.6
E12000001,North East,region,2021-07-08,14.1
E12000001,North East,region,2021-07-07,13.7
E12000001,North East,region,2021-07-06,13.0
E12000001,North East,region,2021-07-05,12.4
E12000001,North East,region,2021-07-04,11.8
E12000001,North East,region,2021-07-03,11.5
E12000001,North East,region,2021-07-02,11.1
E12000001,North East,region,2021-07-01,10.9
E12000001,North East,region,2021-06-30,10.4
E12000001,North East,region,2021-06-29,9.9
E12000001,North East,region,2021-06-28,9.1
E12000001,North East,region,2021-06-27,8.2
E12000001,North East,region,2021-06-26,7.7
E12000001,North East,region,2021-06-25,7.2
E12000001,North East,region,2021-06-24,6.7
E12000001,North East,region,2021-06-23,6.2
E12000001,North East,region,2021-06-22,5.8
E12000001,North East,region,2021-06-21,5.4
E12000001,North East,region,2021-06-20,5.0
E12000001,North East,region,2021-06-19,4.8
E12000001,North East,region,2021-06-18,4.6
E12000001,North East,region,2021-06-17,4.3
E12000001,North East,region,2021-06-16,4.1
E12000001,North East,region,2021-06-15,3.9
E12000001,North East,region,2021-06-14,3.4
E12000001,North East,region,2021-06-13,3.0
E12000001,North East,region,2021-06-12,2.9
E12000001,North East,region,2021-06-11,2.6
E12000001,North East,region,2021-06-10,2.5
E12000001,North East,region,2021-06-09,2.2
E12000001,North East,region,2021-06-08,2.0
E12000001,North East,region,2021-06-07,1.8
E12000001,North East,region,2021-06-06,1.6
E12000001,North East,region,2021-06-05,1.4
E12000001,North East,region,2021-06-04,1.4
E12000001,North East,region,2021-06-03,1.2
E12000001,North East,region,2021-06-02,1.0
E12000001,North East,region,2021-06-01,1.0
E12000001,North East,region,2021-05-31,0.9
E12000001,North East,region,2021-05-30,0.8
E12000001,North East,region,2021-05-29,0.8
E12000001,North East,region,2021-05-28,0.7
E12000001,North East,region,2021-05-27,0.7
E12000001,North East,region,2021-05-26,0.7
E12000001,North East,region,2021-05-25,0.7
E12000001,North East,region,2021-05-24,0.7
E12000001,North East,region,2021-05-23,0.7
E12000001,North East,region,2021-05-22,0.7
E12000001,North East,region,2021-05-21,0.7
E12000001,North East,region,2021-05-20,0.7
E12000001,North East,region,2021-05-19,0.7
E12000001,North East,region,2021-05-18,0.8
E12000001,North East,region,2021-05-17,0.7
E12000001,North East,region,2021-05-16,0.7
E12000001,North East,region,2021-05-15,0.7
E12000001,North East,region,2021-05-14,0.7
E12000001,North East,region,2021-05-13,0.8
E12000001,North East,region,2021-05-12,0.8
E12000001,North East,region,2021-05-11,0.8
E12000001,North East,region,2021-05-10,0.8
E12000001,North East,region,2021-05-09,0.8
E12000001,North East,region,2021-05-08,0.8
E12000001,North East,region,2021-05-07,0.8
E12000001,North East,region,2021-05-06,0.8
E12000001,North East,region,2021-05-05,0.7
E12000001,North East,region,2021-05-04,0.7
E12000001,North East,region,2021-05-03,0.7
E12000001,North East,region,2021-05-02,0.7
E12000001,North East,region,2021-05-01,0.7
E12000001,North East,region,2021-04-30,0.7
E12000001,North East,region,2021-04-29,0.7
E12000001,North East,region,2021-04-28,0.7
E12000001,North East,region,2021-04-27,0.8
E12000001,North East,region,2021-04-26,0.7
E12000001,North East,region,2021-04-25,0.7
E12000001,North East,region,2021-04-24,0.7
E12000001,North East,region,2021-04-23,0.7
E12000001,North East,region,2021-04-22,0.8
E12000001,North East,region,2021-04-21,0.8
E12000001,North East,region,2021-04-20,0.8
E12000001,North East,region,2021-04-19,0.8
E12000001,North East,region,2021-04-18,0.8
E12000001,North East,region,2021-04-17,0.9
E12000001,North East,region,2021-04-16,0.9
E12000001,North East,region,2021-04-15,0.9
E12000001,North East,region,2021-04-14,1.0
E12000001,North East,region,2021-04-13,1.1
E12000001,North East,region,2021-04-12,1.2
E12000001,North East,region,2021-04-11,1.2
E12000001,North East,region,2021-04-10,1.2
E12000001,North East,region,2021-04-09,1.3
E12000001,North East,region,2021-04-08,1.4
E12000001,North East,region,2021-04-07,1.5
E12000001,North East,region,2021-04-06,1.6
E12000001,North East,region,2021-04-05,1.8
E12000001,North East,region,2021-04-04,1.9
E12000001,North East,region,2021-04-03,2.0
E12000001,North East,region,2021-04-02,2.2
E12000001,North East,region,2021-04-01,2.2
E12000001,North East,region,2021-03-31,2.2
E12000001,North East,region,2021-03-30,2.4
E12000001,North East,region,2021-03-29,2.9
E12000001,North East,region,2021-03-28,2.9
E12000001,North East,region,2021-03-27,2.9
E12000001,North East,region,2021-03-26,3.0
E12000001,North East,region,2021-03-25,3.1
E12000001,North East,region,2021-03-24,3.2
E12000001,North East,region,2021-03-23,2.9
E12000001,North East,region,2021-03-22,2.5
E12000001,North East,region,2021-03-21,2.5
E12000001,North East,region,2021-03-20,2.4
E12000001,North East,region,2021-03-19,2.5
E12000001,North East,region,2021-03-18,2.6
E12000001,North East,region,2021-03-17,2.7
E12000001,North East,region,2021-03-16,2.8
E12000001,North East,region,2021-03-15,2.9
E12000001,North East,region,2021-03-14,3.0
E12000001,North East,region,2021-03-13,3.1
E12000001,North East,region,2021-03-12,3.1
E12000001,North East,region,2021-03-11,3.1
E12000001,North East,region,2021-03-10,3.1
E12000001,North East,region,2021-03-09,3.2
E12000001,North East,region,2021-03-08,3.1
E12000001,North East,region,2021-03-07,3.2
E12000001,North East,region,2021-03-06,3.3
E12000001,North East,region,2021-03-05,3.4
E12000001,North East,region,2021-03-04,3.6
E12000001,North East,region,2021-03-03,3.8
E12000001,North East,region,2021-03-02,4.0
E12000001,North East,region,2021-03-01,4.2
E12000001,North East,region,2021-02-28,4.3
E12000001,North East,region,2021-02-27,4.5
E12000001,North East,region,2021-02-26,4.6
E12000001,North East,region,2021-02-25,4.7
E12000001,North East,region,2021-02-24,4.9
E12000001,North East,region,2021-02-23,5.1
E12000001,North East,region,2021-02-22,5.4
E12000001,North East,region,2021-02-21,5.6
E12000001,North East,region,2021-02-20,5.6
E12000001,North East,region,2021-02-19,5.8
E12000001,North East,region,2021-02-18,5.9
E12000001,North East,region,2021-02-17,6.1
E12000001,North East,region,2021-02-16,6.2
E12000001,North East,region,2021-02-15,6.1
E12000001,North East,region,2021-02-14,6.2
E12000001,North East,region,2021-02-13,6.4
E12000001,North East,region,2021-02-12,6.6
E12000001,North East,region,2021-02-11,6.8
E12000001,North East,region,2021-02-10,6.9
E12000001,North East,region,2021-02-09,7.1
E12000001,North East,region,2021-02-08,7.3
E12000001,North East,region,2021-02-07,7.4
E12000001,North East,region,2021-02-06,7.6
E12000001,North East,region,2021-02-05,7.8
E12000001,North East,region,2021-02-04,8.1
E12000001,North East,region,2021-02-03,8.3
E12000001,North East,region,2021-02-02,8.5
