areaCode,areaName,areaType,date,newDeaths28DaysByPublishDate
E12000001,North East,region,2021-07-09,1
E12000001,North East,region,2021-07-08,6
E12000001,North East,region,2021-07-07,1
E12000001,North East,region,2021-07-06,3
E12000001,North East,region,2021-07-05,0
E12000001,North East,region,2021-07-04,3
E12000001,North East,region,2021-07-03,2
E12000001,North East,region,2021-07-02,1
E12000001,North East,region,2021-07-01,0
E12000001,North East,region,2021-06-30,0
E12000001,North East,region,2021-06-29,1
E12000001,North East,region,2021-06-28,0
E12000001,North East,region,2021-06-27,2
E12000001,North East,region,2021-06-26,1
E12000001,North East,region,2021-06-25,0
E12000001,North East,region,2021-06-24,1
E12000001,North East,region,2021-06-23,1
E12000001,North East,region,2021-06-22,0
E12000001,North East,region,2021-06-21,0
E12000001,North East,region,2021-06-20,0
E12000001,North East,region,2021-06-19,0
E12000001,North East,region,2021-06-18,0
E12000001,North East,region,2021-06-17,0
E12000001,North East,region,2021-06-16,4
E12000001,North East,region,2021-06-15,0
E12000001,North East,region,2021-06-14,1
E12000001,North East,region,2021-06-13,0
E12000001,North East,region,2021-06-12,1
E12000001,North East,region,2021-06-11,0
E12000001,North East,region,2021-06-10,0
E12000001,North East,region,2021-06-09,0
E12000001,North East,region,2021-06-08,1
E12000001,North East,region,2021-06-07,0
E12000001,North East,region,2021-06-06,1
E12000001,North East,region,2021-06-05,1
E12000001,North East,region,2021-06-04,0
E12000001,North East,region,2021-06-03,1
E12000001,North East,region,2021-06-02,1
E12000001,North East,region,2021-06-01,0
E12000001,North East,region,2021-05-31,0
E12000001,North East,region,2021-05-30,0
E12000001,North East,region,2021-05-29,0
E12000001,North East,region,2021-05-28,1
E12000001,North East,region,2021-05-27,1
E12000001,North East,region,2021-05-26,0
E12000001,North East,region,2021-05-25,0
E12000001,North East,region,2021-05-24,0
E12000001,North East,region,2021-05-23,0
E12000001,North East,region,2021-05-22,0
E12000001,North East,region,2021-05-21,0
E12000001,North East,region,2021-05-20,0
E12000001,North East,region,2021-05-19,1
E12000001,North East,region,2021-05-18,0
E12000001,North East,region,2021-05-17,0
E12000001,North East,region,2021-05-16,0
E12000001,North East,region,2021-05-15,2
E12000001,North East,region,2021-05-14,1
E12000001,North East,region,2021-05-13,1
E12000001,North East,region,2021-05-12,1
E12000001,North East,region,2021-05-11,0
E12000001,North East,region,2021-05-10,0
E12000001,North East,region,2021-05-09,0
E12000001,North East,region,2021-05-08,0
E12000001,North East,region,2021-05-07,1
E12000001,North East,region,2021-05-06,1
E12000001,North East,region,2021-05-05,0
E12000001,North East,region,2021-05-04,0
E12000001,North East,region,2021-05-03,0
E12000001,North East,region,2021-05-02,0
E12000001,North East,region,2021-05-01,1
E12000001,North East,region,2021-04-30,0
E12000001,North East,region,2021-04-29,0
E12000001,North East,region,2021-04-28,2
E12000001,North East,region,2021-04-27,0
E12000001,North East,region,2021-04-26,0
E12000001,North East,region,2021-04-25,0
E12000001,North East,region,2021-04-24,0
E12000001,North East,region,2021-04-23,0
E12000001,North East,region,2021-04-22,1
E12000001,North East,region,2021-04-21,1
E12000001,North East,region,2021-04-20,0
E12000001,North East,region,2021-04-19,0
E12000001,North East,region,2021-04-18,1
E12000001,North East,region,2021-04-17,0
E12000001,North East,region,2021-04-16,5
E12000001,North East,region,2021-04-15,0
E12000001,North East,region,2021-04-14,3
E12000001,North East,region,2021-04-13,0
E12000001,North East,region,2021-04-12,0
E12000001,North East,region,2021-04-11,1
E12000001,North East,region,2021-04-10,2
E12000001,North East,region,2021-04-09,3
E12000001,North East,region,2021-04-08,2
E12000001,North East,region,2021-04-07,5
E12000001,North East,region,2021-04-06,0
E12000001,North East,region,2021-04-05,0
E12000001,North East,region,2021-04-04,1
E12000001,North East,region,2021-04-03,0
E12000001,North East,region,2021-04-02,1
E12000001,North East,region,2021-04-01,2
E12000001,North East,region,2021-03-31,0
E12000001,North East,region,2021-03-30,3
E12000001,North East,region,2021-03-29,0
E12000001,North East,region,2021-03-28,2
E12000001,North East,region,2021-03-27,0
E12000001,North East,region,2021-03-26,2
E12000001,North East,region,2021-03-25,2
E12000001,North East,region,2021-03-24,3
E12000001,North East,region,2021-03-23,5
E12000001,North East,region,2021-03-22,0
E12000001,North East,region,2021-03-21,3
E12000001,North East,region,2021-03-20,4
E12000001,North East,region,2021-03-19,3
E12000001,North East,region,2021-03-18,0
E12000001,North East,region,2021-03-17,5
E12000001,North East,region,2021-03-16,11
E12000001,North East,region,2021-03-15,3
E12000001,North East,region,2021-03-14,1
E12000001,North East,region,2021-03-13,4
E12000001,North East,region,2021-03-12,5
E12000001,North East,region,2021-03-11,2
E12000001,North East,region,2021-03-10,11
E12000001,North East,region,2021-03-09,16
E12000001,North East,region,2021-03-08,1
E12000001,North East,region,2021-03-07,4
E12000001,North East,region,2021-03-06,4
E12000001,North East,region,2021-03-05,12
E12000001,North East,region,2021-03-04,10
E12000001,North East,region,2021-03-03,10
E12000001,North East,region,2021-03-02,23
E12000001,North East,region,2021-03-01,1
E12000001,North East,region,2021-02-28,13
E12000001,North East,region,2021-02-27,1
E12000001,North East,region,2021-02-26,11
E12000001,North East,region,2021-02-25,13
E12000001,North East,region,2021-02-24,13
E12000001,North East,region,2021-02-23,22
E12000001,North East,region,2021-02-22,7
E12000001,North East,region,2021-02-21,8
E12000001,North East,region,2021-02-20,16
E12000001,North East,region,2021-02-19,21
E12000001,North East,region,2021-02-18,18
E12000001,North East,region,2021-02-17,32
E12000001,North East,region,2021-02-16,56
E12000001,North East,region,2021-02-15,0
E12000001,North East,region,2021-02-14,5
E12000001,North East,region,2021-02-13,18
E12000001,North East,region,2021-02-12,24
E12000001,North East,region,2021-02-11,31
E12000001,North East,region,2021-02-10,39
E12000001,North East,region,2021-02-09,56
E12000001,North East,region,2021-02-08,7
E12000001,North East,region,2021-02-07,14
E12000001,North East,region,2021-02-06,35
E12000001,North East,region,2021-02-05,43
E12000001,North East,region,2021-02-04,30
E12000001,North East,region,2021-02-03,56
E12000001,North East,region,2021-02-02,73
E12000001,North East,region,2021-02-01,14
E12000001,North East,region,2021-01-31,4
E12000001,North East,region,2021-01-30,42
E12000001,North East,region,2021-01-29,41
E12000001,North East,region,2021-01-28,33
E12000001,North East,region,2021-01-27,52
E12000001,North East,region,2021-01-26,72
E12000001,North East,region,2021-01-25,12
E12000001,North East,region,2021-01-24,8
E12000001,North East,region,2021-01-23,47
E12000001,North East,region,2021-01-22,46
E12000001,North East,region,2021-01-21,29
E12000001,North East,region,2021-01-20,53
E12000001,North East,region,2021-01-19,62
E12000001,North East,region,2021-01-18,17
E12000001,North East,region,2021-01-17,23
E12000001,North East,region,2021-01-16,54
E12000001,North East,region,2021-01-15,51
E12000001,North East,region,2021-01-14,34
E12000001,North East,region,2021-01-13,50
E12000001,North East,region,2021-01-12,52
E12000001,North East,region,2021-01-11,16
E12000001,North East,region,2021-01-10,14
E12000001,North East,region,2021-01-09,34
E12000001,North East,region,2021-01-08,41
E12000001,North East,region,2021-01-07,34
E12000001,North East,region,2021-01-06,58
E12000001,North East,region,2021-01-05,21
E12000001,North East,region,2021-01-04,9
E12000001,North East,region,2021-01-03,15
E12000001,North East,region,2021-01-02,8
E12000001,North East,region,2021-01-01,22
E12000001,North East,region,2020-12-31,38
E12000001,North East,region,2020-12-30,42
E12000001,North East,region,2020-12-29,23
E12000001,North East,region,2020-12-28,9
E12000001,North East,region,2020-12-27,13
E12000001,North East,region,2020-12-26,5
E12000001,North East,region,2020-12-25,40
E12000001,North East,region,2020-12-24,17
E12000001,North East,region,2020-12-23,28
E12000001,North East,region,2020-12-22,45
E12000001,North East,region,2020-12-21,3
E12000001,North East,region,2020-12-20,8
E12000001,North East,region,2020-12-19,20
E12000001,North East,region,2020-12-18,17
E12000001,North East,region,2020-12-17,13
E12000001,North East,region,2020-12-16,34
E12000001,North East,region,2020-12-15,28
E12000001,North East,region,2020-12-14,6
E12000001,North East,region,2020-12-13,10
E12000001,North East,region,2020-12-12,22
E12000001,North East,region,2020-12-11,20
E12000001,North East,region,2020-12-10,26
E12000001,North East,region,2020-12-09,22
E12000001,North East,region,2020-12-08,50
E12000001,North East,region,2020-12-07,10
E12000001,North East,region,2020-12-06,7
E12000001,North East,region,2020-12-05,21
E12000001,North East,region,2020-12-04,23
E12000001,North East,region,2020-12-03,21
E12000001,North East,region,2020-12-02,36
E12000001,North East,region,2020-12-01,51
E12000001,North East,region,2020-11-30,2
E12000001,North East,region,2020-11-29,5
E12000001,North East,region,2020-11-28,30
E12000001,North East,region,2020-11-27,40
E12000001,North East,region,2020-11-26,29
E12000001,North East,region,2020-11-25,58
E12000001,North East,region,2020-11-24,44
E12000001,North East,region,2020-11-23,8
E12000001,North East,region,2020-11-22,48
E12000001,North East,region,2020-11-21,22
E12000001,North East,region,2020-11-20,24
E12000001,North East,region,2020-11-19,20
E12000001,North East,region,2020-11-18,29
E12000001,North East,region,2020-11-17,55
E12000001,North East,region,2020-11-16,22
E12000001,North East,region,2020-11-15,7
E12000001,North East,region,2020-11-14,35
E12000001,North East,region,2020-11-13,21
E12000001,North East,region,2020-11-12,32
E12000001,North East,region,2020-11-11,32
E12000001,North East,region,2020-11-10,34
E12000001,North East,region,2020-11-09,8
E12000001,North East,region,2020-11-08,9
E12000001,North East,region,2020-11-07,18
E12000001,North East,region,2020-11-06,18
E12000001,North East,region,2020-11-05,23
E12000001,North East,region,2020-11-04,22
E12000001,North East,region,2020-11-03,32
E12000001,North East,region,2020-11-02,9
E12000001,North East,region,2020-11-01,13
E12000001,North East,region,2020-10-31,29
E12000001,North East,region,2020-10-30,22
E12000001,North East,region,2020-10-29,19
E12000001,North East,region,2020-10-28,16
E12000001,North East,region,2020-10-27,40
E12000001,North East,region,2020-10-26,9
E12000001,North East,region,2020-10-25,12
E12000001,North East,region,2020-10-24,5
E12000001,North East,region,2020-10-23,16
E12000001,North East,region,2020-10-22,13
E12000001,North East,region,2020-10-21,18
E12000001,North East,region,2020-10-20,41
E12000001,North East,region,2020-10-19,7
E12000001,North East,region,2020-10-18,0
E12000001,North East,region,2020-10-17,16
E12000001,North East,region,2020-10-16,21
E12000001,North East,region,2020-10-15,15
E12000001,North East,region,2020-10-14,14
E12000001,North East,region,2020-10-13,25
E12000001,North East,region,2020-10-12,5
E12000001,North East,region,2020-10-11,7
E12000001,North East,region,2020-10-10,7
E12000001,North East,region,2020-10-09,10
E12000001,North East,region,2020-10-08,9
E12000001,North East,region,2020-10-07,6
E12000001,North East,region,2020-10-06,22
E12000001,North East,region,2020-10-05,3
E12000001,North East,region,2020-10-04,6
E12000001,North East,region,2020-10-03,2
E12000001,North East,region,2020-10-02,6
E12000001,North East,region,2020-10-01,5
E12000001,North East,region,2020-09-30,6
E12000001,North East,region,2020-09-29,21
E12000001,North East,region,2020-09-28,1
E12000001,North East,region,2020-09-27,2
E12000001,North East,region,2020-09-26,2
E12000001,North East,region,2020-09-25,2
E12000001,North East,region,2020-09-24,6
E12000001,North East,region,2020-09-23,3
E12000001,North East,region,2020-09-22,1
E12000001,North East,region,2020-09-21,1
E12000001,North East,region,2020-09-20,3
E12000001,North East,region,2020-09-19,4
E12000001,North East,region,2020-09-18,0
E12000001,North East,region,2020-09-17,3
E12000001,North East,region,2020-09-16,0
E12000001,North East,region,2020-09-15,1
E12000001,North East,region,2020-09-14,0
E12000001,North East,region,2020-09-13,0
E12000001,North East,region,2020-09-12,1
E12000001,North East,region,2020-09-11,0
E12000001,North East,region,2020-09-10,0
E12000001,North East,region,2020-09-09,0
E12000001,North East,region,2020-09-08,3
E12000001,North East,region,2020-09-07,0
E12000001,North East,region,2020-09-06,0
E12000001,North East,region,2020-09-05,0
E12000001,North East,region,2020-09-04,0
E12000001,North East,region,2020-09-03,1
E12000001,North East,region,2020-09-02,0
E12000001,North East,region,2020-09-01,0
E12000001,North East,region,2020-08-31,0
E12000001,North East,region,2020-08-30,1
E12000001,North East,region,2020-08-29,0
E12000001,North East,region,2020-08-28,0
E12000001,North East,region,2020-08-27,0
E12000001,North East,region,2020-08-26,0
E12000001,North East,region,2020-08-25,0
E12000001,North East,region,2020-08-24,0
E12000001,North East,region,2020-08-23,0
E12000001,North East,region,2020-08-22,0
E12000001,North East,region,2020-08-21,1
E12000001,North East,region,2020-08-20,2
E12000001,North East,region,2020-08-19,0
E12000001,North East,region,2020-08-18,1
E12000002,North West,region,2023-07-06,25
E12000002,North West,region,2023-07-05,0
E12000002,North West,region,2023-07-04,0
E12000002,North West,region,2023-07-03,0
E12000002,North West,region,2023-07-02,0
E12000002,North West,region,2023-07-01,0
E12000002,North West,region,2023-06-30,0
E12000002,North West,region,2023-06-29,25
E12000002,North West,region,2023-06-28,0
E12000002,North West,region,2023-06-27,0
E12000002,North West,region,2023-06-26,0
E12000002,North West,region,2023-06-25,0
E12000002,North West,region,2023-06-24,0
E12000002,North West,region,2023-06-23,0
E12000002,North West,region,2023-06-22,30
E12000002,North West,region,2023-06-21,0
E12000002,North West,region,2023-06-20,0
E12000002,North West,region,2023-06-19,0
E12000002,North West,region,2023-06-18,0
E12000002,North West,region,2023-06-17,0
E12000002,North West,region,2023-06-16,0
E12000002,North West,region,2023-06-15,41
E12000002,North West,region,2023-06-14,0
E12000002,North West,region,2023-06-13,0
E12000002,North West,region,2023-06-12,0
E12000002,North West,region,2023-06-11,0
E12000002,North West,region,2023-06-10,0
E12000002,North West,region,2023-06-09,0
E12000002,North West,region,2023-06-08,26
E12000002,North West,region,2023-06-07,0
E12000002,North West,region,2023-06-06,0
E12000002,North West,region,2023-06-05,0
E12000002,North West,region,2023-06-04,0
E12000002,North West,region,2023-06-03,0
E12000002,North West,region,2023-06-02,0
E12000002,North West,region,2023-06-01,44
E12000002,North West,region,2023-05-31,0
